EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Anh Hµo Th∏i C˘c Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Linh Ch©n Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Bπch HÂng ßπo Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Tˆ ßi÷n ßπo Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Th≠¨ng Lan Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo B›ch Hoa Qu∏n	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
BÈ VÚ HÂn 1	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	104,8,1	96,8,1	128,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
BÈ VÚ HÂn 2	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	104,8,1	96,8,1	128,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
BÈ VÚ HÂn Nguy÷t Khuy’t	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	104,8,1	96,8,1	128,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
BÈ VÚ HÂn Di÷u D≠¨ng	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	104,8,1	96,8,1	128,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
BÈ VÚ HÂn Anh Hµo	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	104,8,1	96,8,1	128,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Â–“£Ã◊◊∞1	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Â–“£Ã◊◊∞2	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Â–“£Ã◊◊∞3	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Â–“£Ã◊◊∞4	120,8,1	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	120,8,1	120,8,1	88,8,1	88,8,1	120,8,1	120,8,1	120,8,1	120,8,1	120,8,1	248,8,1	248,8,1	96,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	96,8,1	96,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	104,8,1	104,8,1	56,8,1	96,8,1	88,8,1	120,8,1	144,8,1	104,8,1	104,8,1	120,8,1	144,8,1	128,8,1	112,8,1	96,8,1	96,8,1	128,8,1	96,8,1	232,8,1	192,8,1	232,8,1	192,8,1	80,8,1	184,8,1	128,8,1	96,8,1	96,8,1	104,8,1	128,8,1	176,8,1	176,8,1	96,8,1	72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
