Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
Max OPT HKMP				139	3	3	-1	-1	267	267	0
Max OPT HKMP				139	3	3	-1	-1	155	155	0
Max OPT HKMP				139	3	3	-1	-1	158	158	0
Max OPT HKMP				139	3	3	-1	-1	160	160	0
Max OPT HKMP				139	3	3	-1	-1	152	152	0
Max OPT HKMP				139	3	3	-1	-1	165	165	0
Max OPT HKMP				139	3	3	-1	-1	153	153	0
Max OPT HKMP				139	3	3	-1	-1	164	164	0
Max OPT HKMP				139	3	3	-1	-1	167	167	0
Max OPT HKMP				139	3	3	-1	-1	176	176	0
Max OPT HKMP				139	3	3	-1	-1	169	169	0
Max OPT HKMP				139	3	3	-1	-1	178	178	0
Max OPT HKMP				139	3	3	-1	-1	171	171	0
Max OPT HKMP				139	3	3	-1	-1	168	168	0
Max OPT HKMP				139	3	3	-1	-1	182	182	0
Max OPT HKMP				139	3	3	-1	-1	179	179	0
Max OPT HKMP				139	3	3	-1	-1	172	172	0
Max OPT HKMP				139	3	3	-1	-1	175	175	0
Max OPT HKMP				43	3	3	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	173	173	0
Max OPT HKMP				139	3	3	-1	-1	181	181	0
Max OPT HKMP				139	3	3	-1	-1	40	40	0
Max OPT HKMP				139	3	3	-1	-1	33	33	0
Max OPT HKMP				139	3	3	-1	-1	109	109	0
Max OPT HKMP				139	3	3	-1	-1	69	69	0
Max OPT HKMP				139	3	3	-1	-1	18	18	0
Max OPT HKMP				139	3	3	-1	-1	157	157	0
Max OPT HKMP				139	3	3	-1	-1	156	156	0
Max OPT HKMP				139	3	3	-1	-1	159	159	0
Max OPT HKMP				139	3	3	-1	-1	160	160	0
Max OPT HKMP				139	3	3	-1	-1	125	125	0
Max OPT HKMP				43	3	3	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	111	111	0
Max OPT HKMP				118	10	10	-1	-1	0	0	0
Max OPT HKMP				118	12	12	-1	-1	0	0	0
Max OPT HKMP				118	16	16	-1	-1	0	0	0
Max OPT HKMP				120	10	10	-1	-1	0	0	0
Max OPT HKMP				120	12	12	-1	-1	0	0	0
Max OPT HKMP				120	16	16	-1	-1	0	0	0
Max OPT HKMP				97	5	5	-1	-1	0	0	0
Max OPT HKMP				99	5	5	-1	-1	0	0	0
Max OPT HKMP				100	5	5	-1	-1	0	0	0
Max OPT HKMP				98	5	5	-1	-1	0	0	0
Max OPT HKMP				116	20	20	-1	-1	0	0	0
Max OPT HKMP				116	30	30	-1	-1	0	0	0
Max OPT HKMP				116	40	40	-1	-1	0	0	0
Max OPT HKMP				116	60	60	-1	-1	0	0	0
Max OPT HKMP				113	50	50	-1	-1	0	0	0
Max OPT HKMP				104	30	30	-1	-1	0	0	0
Max OPT HKMP				111	45	45	-1	-1	0	0	0
Max OPT HKMP				106	50	50	-1	-1	0	0	0
Max OPT HKMP				114	20	20	-1	-1	0	0	0
Max OPT HKMP				102	30	30	-1	-1	0	0	0
Max OPT HKMP				105	30	30	-1	-1	0	0	0
Max OPT HKMP				101	30	30	-1	-1	0	0	0
Max OPT HKMP				85	120	120	-1	-1	0	0	0
Max OPT HKMP				135	2	2	-1	-1	0	0	0
Max OPT HKMP				135	3	3	-1	-1	0	0	0
Max OPT HKMP				104	25	25	-1	-1	0	0	0
Max OPT HKMP				97	12	12	-1	-1	0	0	0
Max OPT HKMP				98	12	12	-1	-1	0	0	0
Max OPT HKMP				111	60	60	-1	-1	0	0	0
Max OPT HKMP				105	25	25	-1	-1	0	0	0
Max OPT HKMP				101	25	25	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	15	15	0
Max OPT HKMP				139	3	3	-1	-1	318	318	0
Max OPT HKMP				139	3	3	-1	-1	319	319	0
Max OPT HKMP				139	3	3	-1	-1	321	321	0
Max OPT HKMP				139	3	3	-1	-1	322	322	0
Max OPT HKMP				139	3	3	-1	-1	385	385	0
Max OPT HKMP				139	3	3	-1	-1	328	328	0
Max OPT HKMP				139	3	3	-1	-1	380	380	0
Max OPT HKMP				139	3	3	-1	-1	89	89	0
Max OPT HKMP				139	3	3	-1	-1	332	332	0
Max OPT HKMP				139	3	3	-1	-1	336	336	0
Max OPT HKMP				139	3	3	-1	-1	353	353	0
Max OPT HKMP				139	3	3	-1	-1	384	384	0
Max OPT HKMP				139	3	3	-1	-1	355	355	0
Max OPT HKMP				139	3	3	-1	-1	390	390	0
Max OPT HKMP				139	3	3	-1	-1	339	339	0
Max OPT HKMP				139	3	3	-1	-1	302	302	0
Max OPT HKMP				139	3	3	-1	-1	342	342	0
Max OPT HKMP				139	3	3	-1	-1	351	351	0
Max OPT HKMP				139	3	3	-1	-1	357	357	0
Max OPT HKMP				139	3	3	-1	-1	359	359	0
Max OPT HKMP				139	3	3	-1	-1	361	361	0
Max OPT HKMP				139	3	3	-1	-1	362	362	0
Max OPT HKMP				139	3	3	-1	-1	391	391	0
Max OPT HKMP				139	3	3	-1	-1	365	365	0
Max OPT HKMP				139	3	3	-1	-1	368	368	0
Max OPT HKMP				139	3	3	-1	-1	372	372	0
Max OPT HKMP				139	3	3	-1	-1	375	375	0
Max OPT HKMP				139	3	3	-1	-1	392	392	0
Max OPT HKMP				139	3	3	-1	-1	393	393	0
Max OPT HKMP				139	3	3	-1	-1	90	90	0
Max OPT HKMP				139	3	3	-1	-1	394	394	0
Max OPT HKMP				103	12	12	-1	-1	0	0	0
Max OPT HKMP				103	18	18	-1	-1	0	0	0
Max OPT HKMP				102	10	10	-1	-1	0	0	0
Max OPT HKMP				102	15	15	-1	-1	0	0	0
Max OPT HKMP				104	8	8	-1	-1	0	0	0
Max OPT HKMP				105	15	15	-1	-1	0	0	0
Max OPT HKMP				101	10	10	-1	-1	0	0	0
Max OPT HKMP				101	15	15	-1	-1	0	0	0
Max OPT HKMP				89	120	120	-1	-1	0	0	0
Max OPT HKMP				111	30	30	-1	-1	0	0	0
Max OPT HKMP				106	30	30	-1	-1	0	0	0
Max OPT HKMP				114	5	5	-1	-1	0	0	0
Max OPT HKMP				85	80	80	-1	-1	0	0	0
Max OPT HKMP				89	80	80	-1	-1	0	0	0
Max OPT HKMP				85	33	33	-1	-1	0	0	0
Max OPT HKMP				104	30	30	-1	-1	0	0	0
Max OPT HKMP				113	50	50	-1	-1	0	0	0
Max OPT HKMP				85	187	187	-1	-1	0	0	0
Max OPT HKMP				114	20	20	-1	-1	0	0	0
Max OPT HKMP				102	11	11	-1	-1	0	0	0
Max OPT HKMP				89	88	88	-1	-1	0	0	0
Max OPT HKMP				99	2	2	-1	-1	0	0	0
Max OPT HKMP				93	41	41	-1	-1	0	0	0
Max OPT HKMP				104	25	25	-1	-1	0	0	0
Max OPT HKMP				85	68	68	-1	-1	0	0	0
Max OPT HKMP				106	20	20	-1	-1	0	0	0
Max OPT HKMP				85	30	30	-1	-1	0	0	0
Max OPT HKMP				103	30	30	-1	-1	0	0	0
Max OPT HKMP				93	96	96	-1	-1	0	0	0
Max OPT HKMP				96	2	2	-1	-1	0	0	0
Max OPT HKMP				106	100	100	-1	-1	0	0	0
Max OPT HKMP				93	17	17	-1	-1	0	0	0
Max OPT HKMP				85	41	41	-1	-1	0	0	0
Max OPT HKMP				102	25	25	-1	-1	0	0	0
Max OPT HKMP				111	37	37	-1	-1	0	0	0
Max OPT HKMP				99	6	6	-1	-1	0	0	0
Max OPT HKMP				89	69	69	-1	-1	0	0	0
Max OPT HKMP				99	4	4	-1	-1	0	0	0
Max OPT HKMP				166	249	249	-1	-1	0	0	0
Max OPT HKMP				126	94	94	-1	-1	6	6	0
Max OPT HKMP				121	31	31	-1	-1	0	0	0
Max OPT HKMP				136	7	7	-1	-1	0	0	0
Max OPT HKMP				123	115	115	-1	-1	0	0	0
Max OPT HKMP				85	181	181	-1	-1	0	0	0
Max OPT HKMP				88	6	6	-1	-1	0	0	0
Max OPT HKMP				106	40	40	-1	-1	0	0	0
Max OPT HKMP				89	139	139	-1	-1	0	0	0
Max OPT HKMP				98	20	20	-1	-1	0	0	0
Max OPT HKMP				113	40	40	-1	-1	0	0	0
Max OPT HKMP				88	5	5	-1	-1	0	0	0
Max OPT HKMP				110	40	40	-1	-1	0	0	0
Max OPT HKMP				85	188	188	-1	-1	0	0	0
Max OPT HKMP				85	187	187	-1	-1	0	0	0
Max OPT HKMP				89	191	191	-1	-1	0	0	0
Max OPT HKMP				85	180	180	-1	-1	0	0	0
Max OPT HKMP				89	132	132	-1	-1	0	0	0
Max OPT HKMP				111	40	40	-1	-1	0	0	0
Max OPT HKMP				85	200	200	-1	-1	0	0	0
Max OPT HKMP				99	19	19	-1	-1	0	0	0
Max OPT HKMP				176	25	25	-1	-1	0	0	0
Max OPT HKMP				114	12	12	-1	-1	0	0	0
Max OPT HKMP				108	80	80	-1	-1	0	0	0
Max OPT HKMP				110	40	40	-1	-1	0	0	0
Max OPT HKMP				85	300	300	-1	-1	0	0	0
Max OPT HKMP				103	35	35	-1	-1	0	0	0
Max OPT HKMP				108	50	50	-1	-1	0	0	0
Max OPT HKMP				89	300	300	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	337	337	0
Max OPT HKMP				110	50	50	-1	-1	0	0	0
Max OPT HKMP				101	50	50	-1	-1	0	0	0
Tan cong chi mang				70	5	5	-1	-1	0	0	0
Tan cong chi mang				70	8	8	-1	-1	0	0	0
Max OPT HKMP				169	120	120	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	630	630	0
Max OPT HKMP				85	299	299	-1	-1	0	0	0
Max OPT HKMP				89	299	299	-1	-1	0	0	0
Max OPT HKMP				85	160	160	-1	-1	0	0	0
Max OPT HKMP				114	5	5	-1	-1	0	0	0
Max OPT HKMP				103	10	10	-1	-1	0	0	0
Max OPT HKMP				113	60	60	-1	-1	0	0	0
Max OPT HKMP				89	200	200	-1	-1	0	0	0
Max OPT HKMP				111	60	60	-1	-1	0	0	0
Max OPT HKMP				106	40	40	-1	-1	0	0	0
Max OPT HKMP				103	25	25	-1	-1	0	0	0
Max OPT HKMP				106	50	50	-1	-1	0	0	0
Max OPT HKMP				114	12	12	-1	-1	0	0	0
Max OPT HKMP				89	80	80	-1	-1	0	0	0
Max OPT HKMP				105	24	24	-1	-1	0	0	0
Max OPT HKMP				101	24	24	-1	-1	0	0	0
Max OPT HKMP				102	24	24	-1	-1	0	0	0
Max OPT HKMP				126	135	135	-1	-1	6	6	0
Max OPT HKMP				115	36	36	-1	-1	0	0	0
Max OPT HKMP				166	560	560	-1	-1	0	0	0
Max OPT HKMP				121	56	56	-1	-1	0	0	0
Max OPT HKMP				137	6	6	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	273	273	0
Max OPT HKMP				85	160	160	-1	-1	0	0	0
Max OPT HKMP				126	120	120	-1	-1	6	6	0
Max OPT HKMP				58	2	2	-1	-1	0	0	0
Max OPT HKMP				166	240	240	-1	-1	0	0	0
Max OPT HKMP				126	80	80	-1	-1	6	6	0
Max OPT HKMP				121	40	40	-1	-1	0	0	0
Max OPT HKMP				136	6	6	-1	-1	0	0	0
Max OPT HKMP				123	100	100	-1	-1	0	0	0
Max OPT HKMP				99	0	0	-1	-1	0	0	0
Max OPT HKMP				166	320	320	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	252	252	0
Max OPT HKMP				139	3	3	-1	-1	114	114	0
Max OPT HKMP				85	360	360	-1	-1	0	0	0
Max OPT HKMP				116	36	36	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	97	97	0
Max OPT HKMP				169	260	260	-1	-1	0	0	0
Max OPT HKMP				89	360	360	-1	-1	0	0	0
Max OPT HKMP				115	29	29	-1	-1	0	0	0
Max OPT HKMP				125	27	27	-1	-1	0	0	0
Max OPT HKMP				115	56	56	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	48	48	0
Max OPT HKMP				139	3	3	-1	-1	130	130	0
Max OPT HKMP				139	3	3	-1	-1	150	150	0
Max OPT HKMP				139	3	3	-1	-1	166	166	0
Max OPT HKMP				126	100	100	-1	-1	6	6	0
Max OPT HKMP				139	3	3	-1	-1	275	275	0
Max OPT HKMP				98	2	2	-1	-1	0	0	0
Max OPT HKMP				89	170	170	-1	-1	0	0	0
Max OPT HKMP				97	2	2	-1	-1	0	0	0
Max OPT HKMP				85	170	170	-1	-1	0	0	0
Max OPT HKMP				93	210	210	-1	-1	0	0	0
Max OPT HKMP				135	20	20	-1	-1	0	0	0
Max OPT HKMP				89	210	210	-1	-1	0	0	0
Max OPT HKMP				93	170	170	-1	-1	0	0	0
Max OPT HKMP				85	210	210	-1	-1	0	0	0
Max OPT HKMP				114	10	10	-1	-1	0	0	0
Max OPT HKMP				176	20	20	-1	-1	0	0	0
Max OPT HKMP				85	100	100	-1	-1	0	0	0
Max OPT HKMP				176	100	100	-1	-1	0	0	0
Max OPT HKMP				113	56	56	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	8	8	0
Max OPT HKMP				104	28	28	-1	-1	0	0	0
Max OPT HKMP				89	180	180	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	318	318	0
Max OPT HKMP				85	35	35	-1	-1	0	0	0
Max OPT HKMP				99	3	3	-1	-1	0	0	0
Max OPT HKMP				169	180	180	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	79	79	0
Max OPT HKMP				139	3	3	-1	-1	91	91	0
Max OPT HKMP				103	28	28	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	89	89	0
Max OPT HKMP				104	22	22	-1	-1	0	0	0
Max OPT HKMP				114	22	22	-1	-1	0	0	0
Max OPT HKMP				164	18	18	-1	-1	0	0	0
Max OPT HKMP				99	36	36	-1	-1	0	0	0
Max OPT HKMP				111	45	45	-1	-1	0	0	0
Max OPT HKMP				103	3	3	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	73	73	0
Max OPT HKMP				101	45	45	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	67	67	0
Max OPT HKMP				139	3	3	-1	-1	303	303	0
Max OPT HKMP				139	3	3	-1	-1	347	347	0
Max OPT HKMP				89	30	30	-1	-1	0	0	0
Max OPT HKMP				113	48	48	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	128	128	0
Max OPT HKMP				139	3	3	-1	-1	391	391	0
Max OPT HKMP				139	3	3	-1	-1	140	140	0
Max OPT HKMP				105	28	28	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	364	364	0
Max OPT HKMP				111	56	56	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	138	138	0
Max OPT HKMP				139	3	3	-1	-1	148	148	0
Max OPT HKMP				139	3	3	-1	-1	365	365	0
Max OPT HKMP				139	3	3	-1	-1	164	164	0
Max OPT HKMP				101	28	28	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	165	165	0
Max OPT HKMP				108	36	36	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	173	173	0
Max OPT HKMP				139	3	3	-1	-1	171	171	0
Max OPT HKMP				139	3	3	-1	-1	392	392	0
Max OPT HKMP				139	3	3	-1	-1	393	393	0
Max OPT HKMP				85	199	199	-1	-1	0	0	0
Max OPT HKMP				85	49	49	-1	-1	0	0	0
Max OPT HKMP				106	50	50	-1	-1	0	0	0
Max OPT HKMP				108	80	80	-1	-1	0	0	0
Max OPT HKMP				89	199	199	-1	-1	0	0	0
Max OPT HKMP				105	30	30	-1	-1	0	0	0
Max OPT HKMP				101	30	30	-1	-1	0	0	0
Max OPT HKMP				102	30	30	-1	-1	0	0	0
Max OPT HKMP				105	20	20	-1	-1	0	0	0
Max OPT HKMP				101	20	20	-1	-1	0	0	0
Max OPT HKMP				102	20	20	-1	-1	0	0	0
Max OPT HKMP				85	60	60	-1	-1	0	0	0
Max OPT HKMP				113	30	30	-1	-1	0	0	0
Max OPT HKMP				85	-49	-49	-1	-1	0	0	0
Max OPT HKMP				104	20	20	-1	-1	0	0	0
Max OPT HKMP				111	30	30	-1	-1	0	0	0
Max OPT HKMP				106	30	30	-1	-1	0	0	0
Max OPT HKMP				108	40	40	-1	-1	0	0	0
Max OPT HKMP				114	10	10	-1	-1	0	0	0
Max OPT HKMP				89	60	60	-1	-1	0	0	0
Max OPT HKMP				105	20	20	-1	-1	0	0	0
Max OPT HKMP				101	20	20	-1	-1	0	0	0
Max OPT HKMP				102	20	20	-1	-1	0	0	0
Max OPT HKMP				85	200	200	-1	-1	0	0	0
Max OPT HKMP				113	50	50	-1	-1	0	0	0
Max OPT HKMP				85	50	50	-1	-1	0	0	0
Max OPT HKMP				104	30	30	-1	-1	0	0	0
Max OPT HKMP				111	45	45	-1	-1	0	0	0
Max OPT HKMP				106	50	50	-1	-1	0	0	0
Max OPT HKMP				108	80	80	-1	-1	0	0	0
Max OPT HKMP				114	20	20	-1	-1	0	0	0
Max OPT HKMP				89	200	200	-1	-1	0	0	0
Max OPT HKMP				105	30	30	-1	-1	0	0	0
Max OPT HKMP				101	30	30	-1	-1	0	0	0
Max OPT HKMP				102	30	30	-1	-1	0	0	0
Max OPT HKMP				108	40	40	-1	-1	0	0	0
Max OPT HKMP				97	24	24	-1	-1	0	0	0
Max OPT HKMP				85	240	240	-1	-1	0	0	0
Max OPT HKMP				114	5	5	-1	-1	0	0	0
Max OPT HKMP				101	25	25	-1	-1	0	0	0
Max OPT HKMP				106	40	40	-1	-1	0	0	0
Max OPT HKMP				100	24	24	-1	-1	0	0	0
Max OPT HKMP				104	25	25	-1	-1	0	0	0
Max OPT HKMP				97	1	1	-1	-1	0	0	0
Max OPT HKMP				98	1	1	-1	-1	0	0	0
Max OPT HKMP				98	-5	-5	-1	-1	0	0	0
Max OPT HKMP				85	160	160	-1	-1	0	0	0
Max OPT HKMP				93	160	160	-1	-1	0	0	0
Max OPT HKMP				135	20	20	-1	-1	0	0	0
Max OPT HKMP				89	160	160	-1	-1	0	0	0
Max OPT HKMP				93	200	200	-1	-1	0	0	0
Max OPT HKMP				97	-25	-25	-1	-1	0	0	0
Max OPT HKMP				113	60	60	-1	-1	0	0	0
Max OPT HKMP				110	40	40	-1	-1	0	0	0
Max OPT HKMP				171	500	500	-1	-1	0	0	0
Max OPT HKMP				111	60	60	-1	-1	0	0	0
Max OPT HKMP				111	70	70	-1	-1	0	0	0
Max OPT HKMP				164	25	25	-1	-1	0	0	0
Max OPT HKMP				125	50	50	-1	-1	0	0	0
Max OPT HKMP				126	150	150	-1	-1	6	6	0
Max OPT HKMP				126	200	200	-1	-1	6	6	0
Max OPT HKMP				121	70	70	-1	-1	0	0	0
Max OPT HKMP				121	80	80	-1	-1	0	0	0
Max OPT HKMP				137	10	10	-1	-1	0	0	0
Max OPT HKMP				105	35	35	-1	-1	0	0	0
Max OPT HKMP				101	35	35	-1	-1	0	0	0
Max OPT HKMP				102	35	35	-1	-1	0	0	0
Max OPT HKMP				166	400	400	-1	-1	0	0	0
Max OPT HKMP				166	500	500	-1	-1	0	0	0
Max OPT HKMP				166	600	600	-1	-1	0	0	0
Max OPT HKMP				166	700	700	-1	-1	0	0	0
Max OPT HKMP				166	800	800	-1	-1	0	0	0
Max OPT HKMP				169	200	200	-1	-1	0	0	0
Max OPT HKMP				169	600	600	-1	-1	0	0	0
Max OPT HKMP				170	200	200	-1	-1	0	0	0
Max OPT HKMP				170	300	300	-1	-1	0	0	0
Max OPT HKMP				89	200	200	-1	-1	0	0	0
Max OPT HKMP				89	300	300	-1	-1	0	0	0
Max OPT HKMP				89	400	400	-1	-1	0	0	0
Max OPT HKMP				89	500	500	-1	-1	0	0	0
Max OPT HKMP				89	600	600	-1	-1	0	0	0
Max OPT HKMP				104	15	15	-1	-1	0	0	0
Max OPT HKMP				104	10	10	-1	-1	0	0	0
Max OPT HKMP				85	200	200	-1	-1	0	0	0
Max OPT HKMP				85	300	300	-1	-1	0	0	0
Max OPT HKMP				85	400	400	-1	-1	0	0	0
Max OPT HKMP				85	500	500	-1	-1	0	0	0
Max OPT HKMP				85	600	600	-1	-1	0	0	0
Max OPT HKMP				99	25	25	-1	-1	0	0	0
Max OPT HKMP				99	30	30	-1	-1	0	0	0
Max OPT HKMP				99	50	50	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	168	168	0
Max OPT HKMP				139	3	3	-1	-1	271	271	0
Max OPT HKMP				166	1000	1000	-1	-1	0	0	0
Max OPT HKMP				125	40	40	-1	-1	0	0	0
Max OPT HKMP				171	800	800	-1	-1	0	0	0
Max OPT HKMP				169	200	200	-1	-1	0	0	0
Max OPT HKMP				169	400	400	-1	-1	0	0	0
Max OPT HKMP				170	200	200	-1	-1	0	0	0
Max OPT HKMP				170	400	400	-1	-1	0	0	0
Max OPT HKMP				169	400	400	-1	-1	0	0	0
Max OPT HKMP				169	800	800	-1	-1	0	0	0
Max OPT HKMP				171	600	600	-1	-1	0	0	0
Max OPT HKMP				85	160	160	-1	-1	0	0	0
Max OPT HKMP				103	15	15	-1	-1	0	0	0
Max OPT HKMP				104	35	35	-1	-1	0	0	0
Max OPT HKMP				103	40	40	-1	-1	0	0	0
Max OPT HKMP				106	60	60	-1	-1	0	0	0
Max OPT HKMP				108	60	60	-1	-1	0	0	0
Max OPT HKMP				108	90	90	-1	-1	0	0	0
Max OPT HKMP				110	60	60	-1	-1	0	0	0
Max OPT HKMP				70	7	7	-1	-1	0	0	0
Max OPT HKMP				70	10	10	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	384	384	0
Max OPT HKMP				101	55	55	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	36	36	0
Max OPT HKMP				139	3	3	-1	-1	337	337	0
Max OPT HKMP				139	3	3	-1	-1	359	359	0
Max OPT HKMP				139	3	3	-1	-1	361	361	0
Max OPT HKMP				139	3	3	-1	-1	14	14	0
Max OPT HKMP				139	3	3	-1	-1	10	10	0
Max OPT HKMP				139	3	3	-1	-1	29	29	0
Max OPT HKMP				139	3	3	-1	-1	30	30	0
Max OPT HKMP				139	3	3	-1	-1	34	34	0
Max OPT HKMP				139	3	3	-1	-1	85	85	0
Max OPT HKMP				139	3	3	-1	-1	99	99	0
Max OPT HKMP				139	3	3	-1	-1	102	102	0
Max OPT HKMP				139	3	3	-1	-1	63	63	0
Max OPT HKMP				139	3	3	-1	-1	65	65	0
Max OPT HKMP				139	3	3	-1	-1	43	43	0
Max OPT HKMP				139	3	3	-1	-1	54	54	0
Max OPT HKMP				139	3	3	-1	-1	47	47	0
Max OPT HKMP				139	3	3	-1	-1	122	122	0
Max OPT HKMP				139	3	3	-1	-1	119	119	0
Max OPT HKMP				139	3	3	-1	-1	145	145	0
Max OPT HKMP				139	3	3	-1	-1	153	153	0
Max OPT HKMP				139	3	3	-1	-1	267	267	0
Max OPT HKMP				139	3	3	-1	-1	169	169	0
Max OPT HKMP				139	3	3	-1	-1	179	179	0
Max OPT HKMP				176	15	15	-1	-1	0	0	0
Max OPT HKMP				176	5	5	-1	-1	0	0	0
Max OPT HKMP				85	399	399	-1	-1	0	0	0
Max OPT HKMP				89	399	399	-1	-1	0	0	0
Max OPT HKMP				113	68	68	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	19	19	0
Max OPT HKMP				139	3	3	-1	-1	31	31	0
Max OPT HKMP				98	20	20	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	324	324	0
Max OPT HKMP				139	3	3	-1	-1	23	23	0
Max OPT HKMP				139	3	3	-1	-1	40	40	0
Max OPT HKMP				106	60	60	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	385	385	0
Max OPT HKMP				139	3	3	-1	-1	82	82	0
Max OPT HKMP				98	8	8	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	33	33	0
Max OPT HKMP				101	20	20	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	95	95	0
Max OPT HKMP				117	20	20	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	109	109	0
Max OPT HKMP				139	3	3	-1	-1	69	69	0
Max OPT HKMP				172	35	35	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	75	75	0
Max OPT HKMP				85	400	400	-1	-1	0	0	0
Max OPT HKMP				113	59	59	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	50	50	0
Max OPT HKMP				89	500	500	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	45	45	0
Max OPT HKMP				139	3	3	-1	-1	274	274	0
Max OPT HKMP				139	3	3	-1	-1	124	124	0
Max OPT HKMP				85	500	500	-1	-1	0	0	0
Max OPT HKMP				89	400	400	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	135	135	0
Max OPT HKMP				139	3	3	-1	-1	131	131	0
Max OPT HKMP				100	30	30	-1	-1	0	0	0
Max OPT HKMP				103	55	55	-1	-1	0	0	0
Max OPT HKMP				139	3	3	-1	-1	178	178	0
Max OPT HKMP				139	3	3	-1	-1	176	176	0
Max OPT HKMP				108	60	60	-1	-1	0	0	0
Max OPT HKMP				101	20	20	-1	-1	0	0	0
Max OPT HKMP				101	15	15	-1	-1	0	0	0
Max OPT HKMP				114	8	8	-1	-1	0	0	0
Max OPT HKMP				102	15	15	-1	-1	0	0	0
Max OPT HKMP				108	10	10	-1	-1	0	0	0
Max OPT HKMP				171	200	200	-1	-1	0	0	0
Max OPT HKMP				171	300	300	-1	-1	0	0	0
Max OPT HKMP				169	300	300	-1	-1	0	0	0
Max OPT HKMP				89	240	240	-1	-1	0	0	0
Max OPT HKMP				85	240	240	-1	-1	0	0	0
Max OPT HKMP				108	50	50	-1	-1	0	0	0
Max OPT HKMP				170	300	300	-1	-1	0	0	0
Max OPT HKMP				171	120	120	-1	-1	0	0	0
Max OPT HKMP				126	50	50	-1	-1	6	6	0
Max OPT HKMP				146	5	5	-1	-1	0	0	0
Max OPT HKMP				172	60	60	-1	-1	0	0	0
Max OPT HKMP				134	10	10	-1	-1	0	0	0
Max OPT HKMP				113	55	55	-1	-1	0	0	0
Max OPT HKMP				103	25	25	-1	-1	0	0	0
Max OPT HKMP				110	50	50	-1	-1	0	0	0
Max OPT HKMP				114	22	22	-1	-1	0	0	0
Max OPT HKMP				114	22	22	-1	-1	0	0	0
Max OPT HKMP				104	20	20	-1	-1	0	0	0
Max OPT HKMP				172	35	35	-1	-1	0	0	0
Max OPT HKMP				135	25	25	-1	-1	0	0	0
Max OPT HKMP				98	5	5	-1	-1	0	0	0
Max OPT HKMP				97	5	5	-1	-1	0	0	0
Max OPT HKMP				93	240	240	-1	-1	0	0	0
Max OPT HKMP				218	60	60	-1	-1	0	0	0
Max OPT HKMP				85	300	300	-1	-1	0	0	0
Max OPT HKMP				89	300	300	-1	-1	0	0	0
Max OPT HKMP				102	5	5	-1	-1	0	0	0
Max OPT HKMP				104	5	5	-1	-1	0	0	0
Max OPT HKMP				103	5	5	-1	-1	0	0	0
Max OPT HKMP				105	5	5	-1	-1	0	0	0
Max OPT HKMP				101	5	5	-1	-1	0	0	0
Max OPT HKMP				114	5	5	-1	-1	0	0	0
Max OPT HKMP				85	100	100	-1	-1	0	0	0
Max OPT HKMP				89	100	100	-1	-1	0	0	0
Max OPT HKMP				102	25	25	-1	-1	0	0	0
Max OPT HKMP				104	17	17	-1	-1	0	0	0
